item,itemLabel
http://www.wikidata.org/entity/Q64358791,打馬溝溪
http://www.wikidata.org/entity/Q35364577,龍泉溪
http://www.wikidata.org/entity/Q34907025,太平窩溪
http://www.wikidata.org/entity/Q34919425,塔羅留溪
http://www.wikidata.org/entity/Q34924196,塔乃庫溪
http://www.wikidata.org/entity/Q34939336,五分港溪
http://www.wikidata.org/entity/Q34940226,霧社溪
http://www.wikidata.org/entity/Q34955624,鹽桑坑
http://www.wikidata.org/entity/Q35295989,松風溪
http://www.wikidata.org/entity/Q35296243,松山溪
http://www.wikidata.org/entity/Q35307571,蚋仔溪
http://www.wikidata.org/entity/Q35343599,卡社北溪
http://www.wikidata.org/entity/Q35343614,卡社溪
http://www.wikidata.org/entity/Q35364343,龍門溪
http://www.wikidata.org/entity/Q64358842,新店溪
http://www.wikidata.org/entity/Q64828035,無名溪
http://www.wikidata.org/entity/Q34925219,潭頂溪
http://www.wikidata.org/entity/Q34939347,五福溪
http://www.wikidata.org/entity/Q34939357,烏乾坑溪
http://www.wikidata.org/entity/Q34965149,籐橋溪
http://www.wikidata.org/entity/Q34973079,野銀溪
http://www.wikidata.org/entity/Q35291357,瑞樹坑溪
http://www.wikidata.org/entity/Q35386706,巒大溪
http://www.wikidata.org/entity/Q64358797,飛鳳溪
http://www.wikidata.org/entity/Q34907530,抬耀溪
http://www.wikidata.org/entity/Q34932193,陶塞溪
http://www.wikidata.org/entity/Q34939437,五崁溪
http://www.wikidata.org/entity/Q34939529,五寮河
http://www.wikidata.org/entity/Q34940270,無水溪
http://www.wikidata.org/entity/Q34955681,鹽水坑溪
http://www.wikidata.org/entity/Q34959229,特富野溪
http://www.wikidata.org/entity/Q34965096,籐寮坑溪
http://www.wikidata.org/entity/Q35364240,龍蛟水溪
http://www.wikidata.org/entity/Q35386020,鹿耳門溪
http://www.wikidata.org/entity/Q67935074,三爺宮溪
http://www.wikidata.org/entity/Q60996807,隘寮溪
http://www.wikidata.org/entity/Q34939287,五重溪
http://www.wikidata.org/entity/Q64358779,柯子湖溪
http://www.wikidata.org/entity/Q64358787,沙河溪
http://www.wikidata.org/entity/Q62149414,蓬萊溪
http://www.wikidata.org/entity/Q62151379,南河溪
http://www.wikidata.org/entity/Q64827470,二鬮溪
http://www.wikidata.org/entity/Q64358845,景山溪
http://www.wikidata.org/entity/Q64358774,德盛溪
http://www.wikidata.org/entity/Q64358826,拔仔岡溪
http://www.wikidata.org/entity/Q35392579,Q35392579
http://www.wikidata.org/entity/Q35402045,Q35402045
http://www.wikidata.org/entity/Q35428521,Q35428521
http://www.wikidata.org/entity/Q35438042,Q35438042
http://www.wikidata.org/entity/Q35485596,Q35485596
http://www.wikidata.org/entity/Q35411991,鹿野溪
http://www.wikidata.org/entity/Q35400154,坑内溪
http://www.wikidata.org/entity/Q35406402,螺仔溪
http://www.wikidata.org/entity/Q35437608,馬達吉
http://www.wikidata.org/entity/Q35456319,馬戛英溪
http://www.wikidata.org/entity/Q35486347,瑪陵坑溪
http://www.wikidata.org/entity/Q35436443,蘇澳溪
http://www.wikidata.org/entity/Q35400141,坑內溝
http://www.wikidata.org/entity/Q35440170,馬斗欄坑
http://www.wikidata.org/entity/Q35443496,馬佛溪
http://www.wikidata.org/entity/Q35449542,馬海僕溪
http://www.wikidata.org/entity/Q35450790,馬哈武溪
http://www.wikidata.org/entity/Q35452197,馬霍拉斯溪
http://www.wikidata.org/entity/Q35466408,瑪拉拉歐溪
http://www.wikidata.org/entity/Q35400187,鹿寮溪
http://www.wikidata.org/entity/Q35400200,鹿寮溪
http://www.wikidata.org/entity/Q35400213,鹿寮坑
http://www.wikidata.org/entity/Q35400226,鹿寮坑
http://www.wikidata.org/entity/Q35406390,羅英溪
http://www.wikidata.org/entity/Q35412411,蘆竹坑
http://www.wikidata.org/entity/Q35425848,呂範溪
http://www.wikidata.org/entity/Q35428509,馬岸溪
http://www.wikidata.org/entity/Q35437685,馬達拉溪
http://www.wikidata.org/entity/Q35456294,馬戛次託溪
http://www.wikidata.org/entity/Q35456307,馬加祿溪
http://www.wikidata.org/entity/Q35491065,碼崙溪
http://www.wikidata.org/entity/Q35394023,科蘭溪
http://www.wikidata.org/entity/Q35400128,坑口埤
http://www.wikidata.org/entity/Q35400167,坑内坑排水
http://www.wikidata.org/entity/Q35401767,露門溪
http://www.wikidata.org/entity/Q35412219,蘆芝坑溪
http://www.wikidata.org/entity/Q35440148,麻豆大排
http://www.wikidata.org/entity/Q35448228,馬咕帶溪
http://www.wikidata.org/entity/Q35491051,馬崙溪
http://www.wikidata.org/entity/Q35394193,鹿湖溪
http://www.wikidata.org/entity/Q35400219,坑子溪
http://www.wikidata.org/entity/Q35400239,鹿寮坑溪
http://www.wikidata.org/entity/Q35401994,鹿鳴溪
http://www.wikidata.org/entity/Q35405876,崙尾坑
http://www.wikidata.org/entity/Q35406123,羅東溪
http://www.wikidata.org/entity/Q35406143,喀塔朗溪
http://www.wikidata.org/entity/Q35406349,喀特博拉溪
http://www.wikidata.org/entity/Q35425899,綠茂溪
http://www.wikidata.org/entity/Q35437623,馬達吉達溪
http://www.wikidata.org/entity/Q35485356,麻利都邵溪
http://www.wikidata.org/entity/Q35485541,馬里加宛溪
http://www.wikidata.org/entity/Q35486408,馬鄰坑
http://www.wikidata.org/entity/Q35489709,麻漏溪
http://www.wikidata.org/entity/Q35428546,馬凹溪
http://www.wikidata.org/entity/Q35437979,馬當溪
http://www.wikidata.org/entity/Q35453008,麥巴來溪
http://www.wikidata.org/entity/Q35466501,馬拉濫溪
http://www.wikidata.org/entity/Q35393129,可可亞溪
http://www.wikidata.org/entity/Q35400175,鹿寮溪
http://www.wikidata.org/entity/Q35400232,坑仔背坑
http://www.wikidata.org/entity/Q35405527,崙天溪
http://www.wikidata.org/entity/Q35430164,麻必浩溪
http://www.wikidata.org/entity/Q35448190,瑪谷溪
http://www.wikidata.org/entity/Q35485528,馬利加南溪
http://www.wikidata.org/entity/Q35394613,鹿角坑溪
http://www.wikidata.org/entity/Q35406019,崙子溪
http://www.wikidata.org/entity/Q35408749,柯志溪
http://www.wikidata.org/entity/Q35432629,馬槽溪
http://www.wikidata.org/entity/Q35485770,馬里蘭溪
http://www.wikidata.org/entity/Q35486868,馬里山溪
http://www.wikidata.org/entity/Q35487112,麻利霧溪
